6.130000000000000000e+02	1.687184386421442284e+01
6.140000000000000000e+02	1.690039780263889213e+01
6.150000000000000000e+02	1.690987602940217016e+01
6.160000000000000000e+02	1.690981581030447600e+01
6.170000000000000000e+02	1.691157378696016167e+01
6.180000000000000000e+02	1.692612089628404703e+01
6.190000000000000000e+02	1.696209681126005364e+01
6.200000000000000000e+02	1.702442971238442837e+01
6.210000000000000000e+02	1.711367036314666379e+01
6.220000000000000000e+02	1.722603943817908956e+01
6.230000000000000000e+02	1.735406866946524218e+01
6.240000000000000000e+02	1.748764955595666137e+01
6.250000000000000000e+02	1.761529731382931274e+01
6.260000000000000000e+02	1.772547512244267764e+01
6.270000000000000000e+02	1.780786500567544550e+01
6.280000000000000000e+02	1.785448681687543271e+01
6.290000000000000000e+02	1.786056122323134687e+01
6.300000000000000000e+02	1.782501750207515911e+01
6.310000000000000000e+02	1.775058411623670906e+01
6.320000000000000000e+02	1.764345897734636992e+01
6.330000000000000000e+02	1.751260825378719233e+01
6.340000000000000000e+02	1.736877360437999940e+01
6.350000000000000000e+02	1.722329020144527689e+01
6.360000000000000000e+02	1.708684737701071654e+01
6.370000000000000000e+02	1.696835301540508567e+01
6.380000000000000000e+02	1.687406528401550787e+01
6.390000000000000000e+02	1.680711071255101530e+01
6.400000000000000000e+02	1.676742344588801004e+01
6.410000000000000000e+02	1.675205198385603467e+01
6.420000000000000000e+02	1.675572914629890064e+01
6.430000000000000000e+02	1.677160729346975998e+01
6.440000000000000000e+02	1.679210126391571833e+01
6.450000000000000000e+02	1.680980555919922992e+01
6.460000000000000000e+02	1.681842370564931244e+01
6.470000000000000000e+02	1.681357982530917639e+01
6.480000000000000000e+02	1.679333261357428597e+01
6.490000000000000000e+02	1.675823717236700361e+01
6.500000000000000000e+02	1.671091145139894607e+01
6.510000000000000000e+02	1.665521505893718768e+01
6.520000000000000000e+02	1.659526463247062011e+01
6.530000000000000000e+02	1.653453623000547168e+01
6.540000000000000000e+02	1.647523665734234655e+01
6.550000000000000000e+02	1.641800819325228389e+01
6.560000000000000000e+02	1.636192997533045812e+01
6.570000000000000000e+02	1.630473588292720066e+01
6.580000000000000000e+02	1.624317777870511748e+01
6.590000000000000000e+02	1.617348844062918189e+01
6.600000000000000000e+02	1.609191176202389073e+01
6.610000000000000000e+02	1.599526685901387246e+01
6.620000000000000000e+02	1.588150662233204002e+01
6.630000000000000000e+02	1.575021730964620481e+01
6.640000000000000000e+02	1.560297528225344088e+01
6.650000000000000000e+02	1.544344254811501749e+01
6.660000000000000000e+02	1.527708605996392244e+01
6.670000000000000000e+02	1.511048496094766236e+01
6.680000000000000000e+02	1.495033565915888474e+01
6.690000000000000000e+02	1.480240966584761964e+01
6.700000000000000000e+02	1.467077828070198997e+01
6.710000000000000000e+02	1.455754541215157616e+01
6.720000000000000000e+02	1.446314775754696846e+01
6.730000000000000000e+02	1.438706573361724494e+01
6.740000000000000000e+02	1.432862659170533171e+01
6.750000000000000000e+02	1.428753698512075410e+01
6.760000000000000000e+02	1.426387728888402151e+01
6.770000000000000000e+02	1.425749854906929848e+01
6.780000000000000000e+02	1.426701681557080192e+01
6.790000000000000000e+02	1.428880246065143744e+01
6.800000000000000000e+02	1.431642137324434749e+01
6.810000000000000000e+02	1.434085951252147062e+01
6.820000000000000000e+02	1.435159698490464919e+01
6.830000000000000000e+02	1.433830650055239531e+01
6.840000000000000000e+02	1.429275050111615997e+01
6.850000000000000000e+02	1.421039867820222291e+01
6.860000000000000000e+02	1.409137210129043716e+01
6.870000000000000000e+02	1.394049854502761221e+01
6.880000000000000000e+02	1.376649072847061461e+01
6.890000000000000000e+02	1.358048504692506420e+01
6.900000000000000000e+02	1.339433627453495745e+01
6.910000000000000000e+02	1.321908925876725860e+01
6.920000000000000000e+02	1.306392697761885557e+01
6.930000000000000000e+02	1.293568611559527781e+01
6.940000000000000000e+02	1.283884015300415271e+01
6.950000000000000000e+02	1.277575486122814930e+01
6.960000000000000000e+02	1.274703272196854087e+01
6.970000000000000000e+02	1.275183501450614898e+01
6.980000000000000000e+02	1.278814536398922463e+01
6.990000000000000000e+02	1.285298291823213468e+01
7.000000000000000000e+02	1.294258410397756442e+01
7.010000000000000000e+02	1.305256393031525519e+01
7.020000000000000000e+02	1.317805889702780675e+01
7.030000000000000000e+02	1.331385435808348028e+01
7.040000000000000000e+02	1.345450876140483132e+01
7.050000000000000000e+02	1.359449654319401724e+01
7.060000000000000000e+02	1.372839123325675992e+01
7.070000000000000000e+02	1.385109540344295098e+01
7.080000000000000000e+02	1.395809532238765982e+01
7.090000000000000000e+02	1.404568612907876179e+01
7.100000000000000000e+02	1.411109929586250011e+01
7.110000000000000000e+02	1.415248764431438566e+01
7.120000000000000000e+02	1.416878062477365141e+01
7.130000000000000000e+02	1.415948118160449809e+01
7.140000000000000000e+02	1.412449677963927819e+01
7.150000000000000000e+02	1.406406938935005790e+01
7.160000000000000000e+02	1.397881495485703951e+01
7.170000000000000000e+02	1.386983659853421358e+01
7.180000000000000000e+02	1.373885918839206077e+01
7.190000000000000000e+02	1.358834543919954641e+01
7.200000000000000000e+02	1.342157526584439609e+01
7.210000000000000000e+02	1.324267347677245965e+01
7.220000000000000000e+02	1.305654728180289226e+01
7.230000000000000000e+02	1.286867259920066076e+01
7.240000000000000000e+02	1.268469241102772038e+01
7.250000000000000000e+02	1.250987374911643180e+01
7.260000000000000000e+02	1.234856282429118401e+01
7.270000000000000000e+02	1.220380343252313970e+01
7.280000000000000000e+02	1.207720730905744944e+01
7.290000000000000000e+02	1.196903073792639915e+01
7.300000000000000000e+02	1.187831227875542872e+01
7.310000000000000000e+02	1.180293322866185335e+01
7.320000000000000000e+02	1.173957035675150351e+01
7.330000000000000000e+02	1.168363988093542183e+01
7.340000000000000000e+02	1.162938871581299871e+01
7.350000000000000000e+02	1.157023930098015185e+01
7.360000000000000000e+02	1.149938540292507305e+01
7.370000000000000000e+02	1.141054688863854594e+01
7.380000000000000000e+02	1.129875817992680354e+01
7.390000000000000000e+02	1.116106305644458985e+01
7.400000000000000000e+02	1.099698305233383344e+01
7.410000000000000000e+02	1.080862912922704666e+01
7.420000000000000000e+02	1.060038116571856293e+01
7.430000000000000000e+02	1.037817972439026093e+01
7.440000000000000000e+02	1.014860668316080883e+01
7.450000000000000000e+02	9.917998287413496428e+00
7.460000000000000000e+02	9.691799822368613704e+00
7.470000000000000000e+02	9.474260410055487469e+00
7.480000000000000000e+02	9.268435574185545534e+00
7.490000000000000000e+02	9.076367816562521895e+00
7.500000000000000000e+02	8.899287865765090899e+00
7.510000000000000000e+02	8.737730095506140771e+00
7.520000000000000000e+02	8.591554632199111197e+00
7.530000000000000000e+02	8.459955632946650539e+00
7.540000000000000000e+02	8.341556225630977650e+00
7.550000000000000000e+02	8.234635325603642642e+00
7.560000000000000000e+02	8.137439620389415040e+00
7.570000000000000000e+02	8.048467282835662928e+00
7.580000000000000000e+02	7.966611806141754570e+00
7.590000000000000000e+02	7.891121891054477366e+00
7.600000000000000000e+02	7.821420900482149108e+00
7.610000000000000000e+02	7.756883254225244606e+00
7.620000000000000000e+02	7.696662650227620972e+00
7.630000000000000000e+02	7.639626176654681800e+00
7.640000000000000000e+02	7.584402927808525874e+00
7.650000000000000000e+02	7.529526142976082248e+00
7.660000000000000000e+02	7.473634955023809923e+00
7.670000000000000000e+02	7.415697497534798011e+00
7.680000000000000000e+02	7.355213731018656276e+00
7.690000000000000000e+02	7.292349725114537051e+00
7.700000000000000000e+02	7.227948113763567939e+00
7.710000000000000000e+02	7.163365769176636810e+00
7.720000000000000000e+02	7.100128675674801215e+00
7.730000000000000000e+02	7.039471501575401469e+00
7.740000000000000000e+02	6.981918443446347489e+00
7.750000000000000000e+02	6.927104757111661293e+00
7.760000000000000000e+02	6.873981941432941944e+00
7.770000000000000000e+02	6.821393739362983766e+00
7.780000000000000000e+02	6.768825167054877134e+00
7.790000000000000000e+02	6.717014944318770553e+00
7.800000000000000000e+02	6.668149837227177024e+00
7.810000000000000000e+02	6.625516562681424304e+00
7.820000000000000000e+02	6.592696434698495089e+00
7.830000000000000000e+02	6.572556851746392148e+00
7.840000000000000000e+02	6.566359879274404676e+00
7.850000000000000000e+02	6.573260747723060682e+00
7.860000000000000000e+02	6.590341538077226780e+00
7.870000000000000000e+02	6.613172325505324523e+00
7.880000000000000000e+02	6.636763648356697409e+00
7.890000000000000000e+02	6.656698446723530616e+00
7.900000000000000000e+02	6.670210877957214457e+00
7.910000000000000000e+02	6.676998996503121120e+00
7.920000000000000000e+02	6.679603147323878609e+00
7.930000000000000000e+02	6.683250204617974255e+00
7.940000000000000000e+02	6.695162725455063857e+00
7.950000000000000000e+02	6.723455289139523394e+00
7.960000000000000000e+02	6.775850117623201108e+00
7.970000000000000000e+02	6.858486251905184794e+00
7.980000000000000000e+02	6.975041952109477528e+00
7.990000000000000000e+02	7.126264774949143899e+00
8.000000000000000000e+02	7.309876782343310175e+00
8.010000000000000000e+02	7.520758620829707475e+00
8.020000000000000000e+02	7.751334062287893900e+00
8.030000000000000000e+02	7.992137972276579738e+00
8.040000000000000000e+02	8.232590021146920733e+00
8.050000000000000000e+02	8.461968647717387881e+00
8.060000000000000000e+02	8.670494175129672243e+00
8.070000000000000000e+02	8.850343680981598737e+00
8.080000000000000000e+02	8.996394341382202953e+00
8.090000000000000000e+02	9.106547281229016022e+00
8.100000000000000000e+02	9.181592004064519585e+00
8.110000000000000000e+02	9.224681440718834224e+00
8.120000000000000000e+02	9.240560048940746896e+00
8.130000000000000000e+02	9.234709683143954351e+00
8.140000000000000000e+02	9.212559722729340095e+00
8.150000000000000000e+02	9.178866885739505932e+00
8.160000000000000000e+02	9.137321296939987292e+00
8.170000000000000000e+02	9.090389525888502575e+00
8.180000000000000000e+02	9.039371471951506365e+00
8.190000000000000000e+02	8.984630646349080152e+00
8.200000000000000000e+02	8.925951048935358401e+00
8.210000000000000000e+02	8.862966429438182914e+00
8.220000000000000000e+02	8.795592821443140252e+00
8.230000000000000000e+02	8.724377985644744982e+00
8.240000000000000000e+02	8.650674366320524555e+00
8.250000000000000000e+02	8.576560400571354492e+00
8.260000000000000000e+02	8.504489949889677547e+00
8.270000000000000000e+02	8.436735196679272519e+00
8.280000000000000000e+02	8.374771447611635722e+00
8.290000000000000000e+02	8.318787566084466789e+00
8.300000000000000000e+02	8.267468788591141760e+00
8.310000000000000000e+02	8.218106820241635191e+00
8.320000000000000000e+02	8.166992705777913031e+00
8.330000000000000000e+02	8.109983074931873759e+00
8.340000000000000000e+02	8.043108675455926004e+00
8.350000000000000000e+02	7.963098179279872291e+00
8.360000000000000000e+02	7.867711260369507187e+00
8.370000000000000000e+02	7.755829089615743577e+00
8.380000000000000000e+02	7.627347049339345375e+00
8.390000000000000000e+02	7.483013831851384801e+00
8.400000000000000000e+02	7.324386750110822852e+00
8.410000000000000000e+02	7.153981885225003445e+00
8.420000000000000000e+02	6.975533075111004955e+00
8.430000000000000000e+02	6.794141852262883141e+00
8.440000000000000000e+02	6.616091470121236995e+00
8.450000000000000000e+02	6.448225601691651043e+00
8.460000000000000000e+02	6.296991322505685496e+00
8.470000000000000000e+02	6.167415336829186856e+00
8.480000000000000000e+02	6.062336334907972635e+00
8.490000000000000000e+02	5.982126630734557082e+00
8.500000000000000000e+02	5.924948421110671326e+00
8.510000000000000000e+02	5.887399539337638821e+00
8.520000000000000000e+02	5.865299169179817973e+00
8.530000000000000000e+02	5.854376601686617221e+00
8.540000000000000000e+02	5.850721089445529266e+00
8.550000000000000000e+02	5.850964743055498296e+00
8.560000000000000000e+02	5.852256379314239254e+00
8.570000000000000000e+02	5.852128241623874239e+00
8.580000000000000000e+02	5.848363633335703859e+00
8.590000000000000000e+02	5.838947321045876215e+00
8.600000000000000000e+02	5.822130132042656392e+00
8.610000000000000000e+02	5.796581817915718915e+00
8.620000000000000000e+02	5.761563779867540980e+00
8.630000000000000000e+02	5.717040181599822191e+00
8.640000000000000000e+02	5.663665339843557689e+00
8.650000000000000000e+02	5.602630841415388474e+00
8.660000000000000000e+02	5.535411622575170831e+00
8.670000000000000000e+02	5.463491474397717873e+00
8.680000000000000000e+02	5.388153723305990184e+00
8.690000000000000000e+02	5.310390686276674543e+00
8.700000000000000000e+02	5.230936119527012984e+00
8.710000000000000000e+02	5.150383828626972971e+00
8.720000000000000000e+02	5.069336819585123166e+00
8.730000000000000000e+02	4.988534295492179638e+00
8.740000000000000000e+02	4.908920834173226666e+00
8.750000000000000000e+02	4.831644509504016582e+00
8.760000000000000000e+02	4.757989787573593254e+00
8.770000000000000000e+02	4.689259370995115361e+00
8.780000000000000000e+02	4.626615974221344629e+00
8.790000000000000000e+02	4.570890273681285088e+00
8.800000000000000000e+02	4.522371155081280847e+00
8.810000000000000000e+02	4.480626346831662055e+00
8.820000000000000000e+02	4.444439295798360945e+00
8.830000000000000000e+02	4.411953681772408764e+00
8.840000000000000000e+02	4.381058222414496939e+00
8.850000000000000000e+02	4.349931409588976727e+00
8.860000000000000000e+02	4.317559329014494907e+00
8.870000000000000000e+02	4.284014298338486348e+00
8.880000000000000000e+02	4.250368338919763289e+00
8.890000000000000000e+02	4.218271626514905392e+00
8.900000000000000000e+02	4.189365653009492263e+00
8.910000000000000000e+02	4.164753943737991904e+00
8.920000000000000000e+02	4.144708103284918010e+00
8.930000000000000000e+02	4.128682915507355666e+00
8.940000000000000000e+02	4.115603419761376891e+00
8.950000000000000000e+02	4.104305420395062853e+00
8.960000000000000000e+02	4.093974707374357536e+00
8.970000000000000000e+02	4.084442343277027376e+00
8.980000000000000000e+02	4.076246405749199830e+00
8.990000000000000000e+02	4.070446593271668689e+00
9.000000000000000000e+02	4.068253013875749780e+00
9.010000000000000000e+02	4.070582874714522958e+00
9.020000000000000000e+02	4.077675528026754925e+00
9.030000000000000000e+02	4.088873215545680395e+00
9.040000000000000000e+02	4.102618382041971934e+00
9.050000000000000000e+02	4.116649000887018239e+00
9.060000000000000000e+02	4.128320595783796954e+00
9.070000000000000000e+02	4.134969909364086149e+00
9.080000000000000000e+02	4.134259384688800942e+00
9.090000000000000000e+02	4.124479258028500794e+00
9.100000000000000000e+02	4.104805446600275687e+00
9.110000000000000000e+02	4.075504397511549470e+00
9.120000000000000000e+02	4.038053724854962390e+00
9.130000000000000000e+02	3.995134006659565973e+00
9.140000000000000000e+02	3.950456590579346727e+00
9.150000000000000000e+02	3.908421348935302131e+00
9.160000000000000000e+02	3.873636122496113110e+00
9.170000000000000000e+02	3.850367613909085218e+00
9.180000000000000000e+02	3.842023624968114337e+00
9.190000000000000000e+02	3.850775188820485528e+00
9.200000000000000000e+02	3.877400784556152669e+00
9.210000000000000000e+02	3.921374963695515525e+00
9.220000000000000000e+02	3.981153019475152544e+00
9.230000000000000000e+02	4.054552463617655533e+00
9.240000000000000000e+02	4.139119357482658579e+00
9.250000000000000000e+02	4.232389942860619314e+00
9.260000000000000000e+02	4.331998395983771566e+00
9.270000000000000000e+02	4.435622984573248218e+00
9.280000000000000000e+02	4.540799249789179370e+00
9.290000000000000000e+02	4.644664287545078984e+00
9.300000000000000000e+02	4.743733288743810839e+00
9.310000000000000000e+02	4.833834794753530062e+00
9.320000000000000000e+02	4.910316194929708722e+00
9.330000000000000000e+02	4.968555083554243801e+00
9.340000000000000000e+02	5.004689750960769956e+00
9.350000000000000000e+02	5.016367949861036735e+00
9.360000000000000000e+02	5.003272248856296400e+00
9.370000000000000000e+02	4.967243533889875273e+00
9.380000000000000000e+02	4.911964760207812475e+00
9.390000000000000000e+02	4.842318310919481839e+00
9.400000000000000000e+02	4.763626568613929635e+00
9.410000000000000000e+02	4.680992141550726515e+00
9.420000000000000000e+02	4.598877043160236155e+00
9.430000000000000000e+02	4.520939669389133719e+00
9.440000000000000000e+02	4.450044841311374455e+00
9.450000000000000000e+02	4.388324676547045833e+00
9.460000000000000000e+02	4.337204226768117010e+00
9.470000000000000000e+02	4.297378627187245392e+00
9.480000000000000000e+02	4.268786446905659560e+00
9.490000000000000000e+02	4.250638004881429843e+00
9.500000000000000000e+02	4.241534573702455013e+00
9.510000000000000000e+02	4.239681392577971053e+00
9.520000000000000000e+02	4.243173853718709587e+00
9.530000000000000000e+02	4.250321525048159188e+00
9.540000000000000000e+02	4.259958773699572099e+00
9.550000000000000000e+02	4.271674431596188981e+00
9.560000000000000000e+02	4.285892778849549778e+00
9.570000000000000000e+02	4.303768577977465704e+00
9.580000000000000000e+02	4.326912270998045429e+00
9.590000000000000000e+02	4.357010420169145526e+00
9.600000000000000000e+02	4.395426650469270058e+00
9.610000000000000000e+02	4.442855872424263275e+00
9.620000000000000000e+02	4.499073941183753256e+00
9.630000000000000000e+02	4.562796113341922144e+00
9.640000000000000000e+02	4.631645386570760081e+00
9.650000000000000000e+02	4.702238583472579947e+00
9.660000000000000000e+02	4.770410645781751668e+00
9.670000000000000000e+02	4.831592850097442771e+00
9.680000000000000000e+02	4.881323655066421630e+00
9.690000000000000000e+02	4.915813456903598500e+00
9.700000000000000000e+02	4.932443331425212740e+00
9.710000000000000000e+02	4.930087379206411491e+00
9.720000000000000000e+02	4.909210506302070343e+00
9.730000000000000000e+02	4.871772460772375801e+00
9.740000000000000000e+02	4.821016379616263947e+00
9.750000000000000000e+02	4.761210190071854420e+00
9.760000000000000000e+02	4.697356973708474825e+00
9.770000000000000000e+02	4.634841253608473544e+00
9.780000000000000000e+02	4.578975406979988172e+00
9.790000000000000000e+02	4.534462401059397685e+00
9.800000000000000000e+02	4.504863064830629149e+00
9.810000000000000000e+02	4.492194860300104509e+00
9.820000000000000000e+02	4.496761471946467026e+00
9.830000000000000000e+02	4.517228829032418957e+00
9.840000000000000000e+02	4.550870073649401881e+00
9.850000000000000000e+02	4.593853079663711370e+00
9.860000000000000000e+02	4.641468310044402301e+00
9.870000000000000000e+02	4.688279548639389560e+00
9.880000000000000000e+02	4.728277448174863729e+00
9.890000000000000000e+02	4.755168288345707595e+00
9.900000000000000000e+02	4.762902250178582264e+00
9.910000000000000000e+02	4.746443487773757575e+00
9.920000000000000000e+02	4.702654599412745107e+00
9.930000000000000000e+02	4.631072994539184862e+00
9.940000000000000000e+02	4.534342278989934805e+00
9.950000000000000000e+02	4.418136100914952458e+00
9.960000000000000000e+02	4.290544886196900443e+00
9.970000000000000000e+02	4.161038990131524784e+00
9.980000000000000000e+02	4.039230505408998972e+00
9.990000000000000000e+02	3.933701691108606013e+00
1.000000000000000000e+03	3.851139807405340676e+00
1.001000000000000000e+03	3.795924278354346093e+00
1.002000000000000000e+03	3.770183027229023764e+00
1.003000000000000000e+03	3.774217689236333051e+00
1.004000000000000000e+03	3.807134980748450914e+00
1.005000000000000000e+03	3.867527438036168164e+00
1.006000000000000000e+03	3.954099116621200061e+00
1.007000000000000000e+03	4.066192409526891538e+00
1.008000000000000000e+03	4.204213443860847832e+00
1.009000000000000000e+03	4.369970223920735641e+00
1.010000000000000000e+03	4.566937269157257617e+00
1.011000000000000000e+03	4.800448000397874893e+00
1.012000000000000000e+03	5.077789219650815866e+00
1.013000000000000000e+03	5.408129587071161204e+00
1.014000000000000000e+03	5.802168053625520905e+00
1.015000000000000000e+03	6.271365259339163778e+00
1.016000000000000000e+03	6.826649525147978181e+00
1.017000000000000000e+03	7.476584955411005318e+00
1.018000000000000000e+03	8.225148464636475865e+00
1.019000000000000000e+03	9.069459731649995859e+00
1.020000000000000000e+03	9.997989283790445825e+00
1.021000000000000000e+03	1.098984911888090998e+01
1.022000000000000000e+03	1.201565426056328612e+01
